epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,step
,,,,,,,,,,,0.0005,0
0,4993.912109375,0.08892185240983963,0.08892185240983963,0.709214448928833,0.1340475082397461,0.5751670002937317,4993.11376953125,10.006197929382324,39.92495346069336,,,45
,,,,,,,,,,,0.0005,46
1,0.8776353001594543,0.01004103571176529,0.01004103571176529,0.8629908561706543,2.4885250240913592e-05,0.8629659414291382,0.004603374283760786,1.3143962860340253e-05,3.288977677584626e-05,,,91
,,,,,,,,,,,0.0005,92
2,0.331306517124176,0.010034982115030289,0.010034982115030289,0.06791242212057114,1.205428219464011e-07,0.06791231036186218,0.2533591091632843,1.9815846826531924e-05,0.0025137749034911394,,,137
,,,,,,,,,,,0.0005,138
3,0.12462714314460754,0.010035647079348564,0.010035647079348564,0.0001857646566350013,1.8758591124878876e-08,0.00018574589921627194,0.11440575867891312,4.859312412008876e-06,0.0011391983134672046,,,183
,,,,,,,,,,,0.0005,184
4,0.06429245322942734,0.010035897605121136,0.010035897605121136,0.0002907927264459431,7.239253640989318e-09,0.0002907854795921594,0.05396577715873718,1.6351718841178808e-06,0.0005380224902182817,,,229
,,,,,,,,,,,0.0005,230
5,0.0330197848379612,0.010036101564764977,0.010036101564764977,0.00013039415352977812,3.993040564864714e-09,0.0001303901372011751,0.022853288799524307,8.392493668907264e-07,0.00022769365750718862,,,275
,,,,,,,,,,,0.0005,276
6,0.03100409172475338,0.010036196559667587,0.010036196559667587,2.3789660190232098e-05,2.993389536243285e-09,2.378666977165267e-05,0.020944107323884964,6.139396759863303e-07,0.00020882714306935668,,,321
,,,,,,,,,,,0.0005,322
7,0.024665679782629013,0.010036288760602474,0.010036288760602474,3.845516766887158e-05,2.267678267386941e-09,3.8452897570095956e-05,0.014590936712920666,4.442738088528131e-07,0.00014546510647051036,,,367
,,,,,,,,,,,0.0005,368
8,0.018501032143831253,0.01003639679402113,0.01003639679402113,1.690544195298571e-05,1.653486680908145e-09,1.690378485363908e-05,0.008447730913758278,3.113131583631912e-07,8.416599303018302e-05,,,413
,,,,,,,,,,,0.0005,414
9,0.018233463168144226,0.010036454536020756,0.010036454536020756,2.6533392883720808e-05,1.3456052938565222e-09,2.6532046831562184e-05,0.008170475251972675,2.4501858320036263e-07,8.145972969941795e-05,,,459
,,,,,,,,,,,0.0005,460
10,0.017779285088181496,0.010036502033472061,0.010036502033472061,1.3600325473817065e-05,1.160722296056349e-09,1.3599164049082901e-05,0.007729183882474899,2.0797138233774604e-07,7.708385237492621e-05,,,505
,,,,,,,,,,,0.0005,506
11,0.014541077427566051,0.010036558844149113,0.010036558844149113,1.2044358300045133e-05,9.724363536633973e-10,1.2043386959703639e-05,0.004492472857236862,1.696899118996953e-07,4.475503374123946e-05,,,551
,,,,,,,,,,,0.0005,552
12,0.01475544273853302,0.010036619380116463,0.010036619380116463,1.0061577086162288e-05,8.076974089554767e-10,1.0060771273856517e-05,0.004708761349320412,1.3784215013856738e-07,4.694977178587578e-05,,,597
,,,,,,,,,,,0.0005,598
13,0.012717952951788902,0.01003667525947094,0.01003667525947094,1.4951730918255635e-05,6.774879546256329e-10,1.4951052435208112e-05,0.002666325308382511,1.1255551868316616e-07,2.6550700567895547e-05,,,643
,,,,,,,,,,,0.0005,644
14,0.012132839299738407,0.010036734864115715,0.010036734864115715,1.6981493899947964e-05,5.607379560679249e-10,1.6980930013232864e-05,0.00207912246696651,9.083106533580576e-08,2.070039408863522e-05,,,689
,,,,,,,,,,,0.0005,690
15,0.010875169187784195,0.010036800988018513,0.010036800988018513,1.7301766774835414e-06,4.5363832135159043e-10,1.7297229533141945e-06,0.0008366379770450294,7.138750390822679e-08,8.294990948343184e-06,,,735
,,,,,,,,,,,0.0005,736
16,0.01089271530508995,0.010036854073405266,0.010036854073405266,1.693179115136445e-06,3.817694493868373e-10,1.6927974684222136e-06,0.0008541703573428094,5.867861929687024e-08,8.483024430461228e-06,,,781
,,,,,,,,,,,0.0005,782
17,0.010595968924462795,0.010036895982921124,0.010036895982921124,1.159524686045188e-06,3.292270900345784e-10,1.159195107902633e-06,0.000557911058422178,4.959917632163524e-08,5.529511327040382e-06,,,827
,,,,,,,,,,,0.0005,828
18,0.01039802748709917,0.01003694161772728,0.01003694161772728,7.082785487000365e-07,2.84574974696028e-10,7.079938768583816e-07,0.000360379577614367,4.204710535304912e-08,3.5617488265415886e-06,,,873
,,,,,,,,,,,0.0005,874
19,0.010066920891404152,0.010036996565759182,0.010036996565759182,3.8407556246511376e-08,2.364600459880961e-10,3.817110183490513e-08,2.9885908588767052e-05,3.4059265630048685e-08,2.647997803251201e-07,,,919
,,,,,,,,,,,0.0005,920
20,0.010047219693660736,0.010037049651145935,0.010037049651145935,3.5775769013923764e-09,1.956687450954675e-10,3.3819085309971797e-09,1.0165659659833182e-05,2.7429594595673734e-08,7.422695347258923e-08,,,965
,,,,,,,,,,,0.0005,966
21,0.010045218281447887,0.010037091560661793,0.010037091560661793,2.1727946108995866e-09,1.6723439300037057e-10,2.0055603844326697e-09,8.122813596855849e-06,2.2947659772398765e-08,5.82804773330281e-08,,,1011
,,,,,,,,,,,0.0005,1012
22,0.010044369846582413,0.010037126019597054,0.010037126019597054,2.1293689034251884e-09,1.4645534784918368e-10,1.982913389042551e-09,7.240819286380429e-06,1.970453311628262e-08,5.2703668984577234e-08,,,1057
,,,,,,,,,,,0.0005,1058
23,0.01004456914961338,0.010037156753242016,0.010037156753242016,3.3527731702065466e-09,1.3041025204163503e-10,3.222362598975792e-09,7.4074978329008445e-06,1.7250316730610393e-08,5.6824671190724985e-08,,,1103
,,,,,,,,,,,0.0005,1104
24,0.010044928640127182,0.01003718376159668,0.01003718376159668,4.772021888754807e-09,1.1770848185044258e-10,4.654312935059579e-09,7.742483830952551e-06,1.5317601409492454e-08,6.210723313415656e-08,,,1149
,,,,,,,,,,,0.0005,1150
25,0.010044257156550884,0.01003720611333847,0.01003720611333847,4.7250638957052615e-09,1.0742395167850916e-10,4.617640936288581e-09,7.047076451272005e-06,1.3775895979506458e-08,5.669487634918369e-08,,,1195
,,,,,,,,,,,0.0005,1196
26,0.010042785666882992,0.010037228465080261,0.010037228465080261,3.318476826663641e-09,9.884185830921766e-11,3.219635003048893e-09,5.5537525440740865e-06,1.2505567248410898e-08,4.303196377009044e-08,,,1241
,,,,,,,,,,,0.0005,1242
27,0.010041856206953526,0.010037245228886604,0.010037245228886604,2.452103409211759e-09,9.160928265972146e-11,2.360493578379419e-09,4.607016308000311e-06,1.1439947655844662e-08,3.463021158722768e-08,,,1287
,,,,,,,,,,,0.0005,1288
28,0.01004173792898655,0.010037264786660671,0.010037264786660671,2.9672559964666334e-09,8.541559126662435e-11,2.881840988067097e-09,4.468276983971009e-06,1.0530099459060693e-08,3.415268778894642e-08,,,1333
,,,,,,,,,,,0.0005,1334
29,0.01004057191312313,0.010037275962531567,0.010037275962531567,1.4875122245072703e-09,7.994777062592107e-11,1.4075645093925004e-09,3.2932086924120085e-06,9.765379616055725e-09,2.3166711216049407e-08,,,1379
,,,,,,,,,,,0.0005,1380
30,0.010040435008704662,0.01003729086369276,0.01003729086369276,1.7497148174783206e-09,7.529057238775394e-11,1.6744238218180385e-09,3.1453823794436175e-06,9.08980091196554e-09,2.2364023521959098e-08,,,1425
,,,,,,,,,,,0.0005,1426
31,0.010040052235126495,0.01003730297088623,0.01003730297088623,1.4822760796562306e-09,7.120955908268556e-11,1.411066596901378e-09,2.7480043627292616e-06,8.503727499942215e-09,1.8976312077256807e-08,,,1471
,,,,,,,,,,,0.0005,1472
32,0.010039803571999073,0.010037313215434551,0.010037313215434551,1.4227311551096022e-09,6.753961279137854e-11,1.3551914035403456e-09,2.4890823624446057e-06,7.980871075119467e-09,1.690995610204027e-08,,,1517
,,,,,,,,,,,0.0005,1518
33,0.010040655732154846,0.010037325322628021,0.010037325322628021,3.5236720208331462e-09,6.425611431826184e-11,3.459415420792311e-09,3.3245071335841203e-06,7.516793409934053e-09,2.5728283503667626e-08,,,1563
,,,,,,,,,,,0.0005,1564
34,0.010040526278316975,0.010037337429821491,0.010037337429821491,3.756982280833654e-09,6.113806683138989e-11,3.695844075224386e-09,3.1828672035771888e-06,7.1003016799409124e-09,2.4728374015126064e-08,,,1609
,,,,,,,,,,,0.0005,1610
35,0.01004083827137947,0.010037349537014961,0.010037349537014961,4.8080512904391526e-09,5.857123119845653e-11,4.749479920462818e-09,3.4839142699638614e-06,6.72495703568643e-09,2.8114182981653357e-08,,,1655
,,,,,,,,,,,0.0005,1656
36,0.010040849447250366,0.010037358850240707,0.010037358850240707,5.192087648708821e-09,5.6059993452928225e-11,5.136028491392608e-09,3.484396756903152e-06,6.38473052205768e-09,2.8459236744993177e-08,,,1701
,,,,,,,,,,,0.0005,1702
37,0.010040733963251114,0.01003736350685358,0.01003736350685358,5.2909809866719115e-09,5.3604370942039736e-11,5.23737586632933e-09,3.3659614473435795e-06,6.067357283257024e-09,2.7592262696884973e-08,,,1747
,,,,,,,,,,,0.0005,1748
38,0.01004061009734869,0.010037372820079327,0.010037372820079327,5.231775457303911e-09,5.157475488348773e-11,5.180201156917974e-09,3.2299017220793758e-06,5.7817981513608174e-09,2.6517227524891496e-08,,,1793
,,,,,,,,,,,0.0005,1794
39,0.01004049088805914,0.010037383995950222,0.010037383995950222,5.0760173841979395e-09,4.965678909729654e-11,5.026360661020135e-09,3.101310539932456e-06,5.51318324326644e-09,2.5499929279249045e-08,,,1839
,,,,,,,,,,,0.0005,1840
40,0.010041038505733013,0.010037386789917946,0.010037386789917946,6.723253065388235e-09,4.784677862246234e-11,6.6754033412053104e-09,3.6455780900723767e-06,5.266734603992518e-09,3.11890389070868e-08,,,1885
,,,,,,,,,,,0.0005,1886
41,0.010041235014796257,0.010037400759756565,0.010037400759756565,7.440402072234065e-09,4.610554993345062e-11,7.394298062735061e-09,3.828966782748466e-06,5.034710870432946e-09,3.325495967487768e-08,,,1931
,,,,,,,,,,,0.0005,1932
42,0.01004119124263525,0.010037403553724289,0.010037403553724289,7.540982949194586e-09,4.44660870624336e-11,7.496516296612299e-09,3.7798540688527282e-06,4.8185246903642565e-09,3.2980029374130027e-08,,,1977
,,,,,,,,,,,0.0005,1978
43,0.010041531175374985,0.01003741193562746,0.01003741193562746,8.682480512334223e-09,4.289047936256729e-11,8.639591264625324e-09,4.111388079763856e-06,4.61444304988845e-09,3.649943636219177e-08,,,2023
,,,,,,,,,,,0.0005,2024
44,0.010041303001344204,0.010037420317530632,0.010037420317530632,8.240905735590331e-09,4.141050349848463e-11,8.199492640414974e-09,3.8774587665102445e-06,4.423724941915452e-09,3.4350861710663594e-08,,,2069
,,,,,,,,,,,0.0005,2070
45,0.01004183478653431,0.01003742404282093,0.01003742404282093,9.92764270790758e-09,4.0022353486879325e-11,9.887618723780633e-09,4.4023154259775765e-06,4.2472731998088875e-09,3.977588036718771e-08,,,2115
,,,,,,,,,,,0.0005,2116
46,0.010041311383247375,0.010037433356046677,0.010037433356046677,8.575691268219998e-09,3.8690026876730954e-11,8.537001328079441e-09,3.8690873225277755e-06,4.074575787882395e-09,3.4616299160461494e-08,,,2161
,,,,,,,,,,,0.0005,2162
47,0.010042164474725723,0.010037435218691826,0.010037435218691826,1.1215488093796466e-08,3.747512369867145e-11,1.1178014958090898e-08,4.71709290650324e-06,3.9151100139633854e-09,4.325582381170534e-08,,,2207
,,,,,,,,,,,0.0005,2208
48,0.010041152127087116,0.010037443600594997,0.010037443600594997,8.382708749365975e-09,3.662095973688828e-11,8.346089153121738e-09,3.698526597872842e-06,3.77485331881644e-09,3.321041575077288e-08,,,2253
,,,,,,,,,,,0.0005,2254
49,0.010042785666882992,0.010037447325885296,0.010037447325885296,1.335169574900874e-08,3.531438683146426e-11,1.3316384439576723e-08,5.3241474233800545e-06,3.634016199072221e-09,4.9607454144506846e-08,,,2299
,,,,,,,,,,,0.0005,2300
50,0.010040676221251488,0.010037451982498169,0.010037451982498169,7.191676143492032e-09,3.415570951070812e-11,7.157522574630093e-09,3.2162211027753074e-06,3.4983942409638757e-09,2.8663816209473225e-08,,,2345
,,,,,,,,,,,0.0005,2346
51,0.010043452493846416,0.010037459433078766,0.010037459433078766,1.5682221743418268e-08,3.322468342115137e-11,1.5649002094164643e-08,5.977529326628428e-06,3.370270285074639e-09,5.640503175641243e-08,,,2391
,,,,,,,,,,,0.0005,2392
52,0.010040231980383396,0.010037459433078766,0.010037459433078766,6.072758740316431e-09,3.253759761623343e-11,6.0402207679999265e-09,2.7655885332933394e-06,3.2654225989858787e-09,2.4390455877210115e-08,97.91928100585938,,2437
,,,,,,,,,,,0.0005,2438
53,0.010043345391750336,0.010037471540272236,0.010037471540272236,1.5821489895984087e-08,3.1338105721534504e-11,1.5790151408623387e-08,5.858467829966685e-06,3.1477798145829183e-09,5.543691372622561e-08,95.96109771728516,,2483
,,,,,,,,,,,0.0005,2484
54,0.010040129534900188,0.010037471540272236,0.010037471540272236,6.031263044548041e-09,3.07622573247901e-11,6.000501429070937e-09,2.652026068972191e-06,3.0392222072350705e-09,2.34810428878518e-08,94.04207611083984,,2529
,,,,,,,,,,,0.0005,2530
55,0.010043280199170113,0.010037477128207684,0.010037477128207684,1.6160125682063153e-08,2.98744813609364e-11,1.613025091273812e-08,5.787512691313168e-06,2.953031819075136e-09,5.492208998703063e-08,92.16143798828125,,2575
,,,,,,,,,,,0.0005,2576
56,0.010039945133030415,0.01003748457878828,0.01003748457878828,5.734360986053844e-09,2.894981823708953e-11,5.705409922285298e-09,2.4545477117499104e-06,2.8486402126048915e-09,2.169683099850772e-08,90.31840515136719,,2621
,,,,,,,,,,,0.0005,2622
57,0.010043171234428883,0.01003748457878828,0.01003748457878828,1.646517411302284e-08,2.858555753215697e-11,1.643658897876321e-08,5.668907306244364e-06,2.772276630480519e-09,5.3916799913622526e-08,88.51223754882812,,2667
,,,,,,,,,,,0.0005,2668
58,0.010039801709353924,0.010037490166723728,0.010037490166723728,5.548908443842038e-09,2.7516874195887553e-11,5.5213935645781476e-09,2.3026318558549974e-06,2.678232302599781e-09,2.0348087659272096e-08,86.74219512939453,,2713
,,,,,,,,,,,0.0005,2714
59,0.010042954236268997,0.010037494823336601,0.010037494823336601,1.644523983657109e-08,2.732506061697837e-11,1.6417912362953757e-08,5.4409747463068925e-06,2.6115700713091883e-09,5.17981639802656e-08,85.00755310058594,,2759
,,,,,,,,,,,0.0005,2760
60,0.010039706714451313,0.010037494823336601,0.010037494823336601,5.556727966649078e-09,2.6200116728936074e-11,5.530526703267924e-09,2.204958263973822e-06,2.5265289860243456e-09,1.9523048067071613e-08,83.30760192871094,,2805
,,,,,,,,,,,0.0005,2806
61,0.010042631067335606,0.0100374985486269,0.0100374985486269,1.611511635246643e-08,2.6092980207059746e-11,1.608902522320932e-08,5.112555754749337e-06,2.465007975516187e-09,4.8660528051414076e-08,81.64164733886719,,2851
,,,,,,,,,,,0.0005,2852
62,0.01003965549170971,0.010037505999207497,0.010037505999207497,5.729220653449829e-09,2.5072484019506014e-11,5.704146932572485e-09,2.1399309844127856e-06,2.3866335574496134e-09,1.9012681207186688e-08,80.00901794433594,,2897
,,,,,,,,,,,0.0005,2898
63,0.010042351670563221,0.010037507861852646,0.010037507861852646,1.594427700979395e-08,2.4889318037124575e-11,1.5919383145046595e-08,4.827397788176313e-06,2.3368391666167554e-09,4.593714564293805e-08,78.40904235839844,,2943
,,,,,,,,,,,0.0005,2944
64,0.010039648972451687,0.010037507861852646,0.010037507861852646,6.1298219833361145e-09,2.407176194485494e-11,6.105749683626982e-09,2.1353587271732977e-06,2.2598587445799012e-09,1.9093725711627485e-08,76.84105682373047,,2989
,,,,,,,,,,,0.0005,2990
65,0.010042022913694382,0.01003752090036869,0.01003752090036869,1.5417946030993335e-08,2.371408451551371e-11,1.539423166718734e-08,4.487707428779686e-06,2.216527850151806e-09,4.26605524239676e-08,75.30443572998047,,3035
,,,,,,,,,,,0.0005,3036
66,0.010039689019322395,0.010037521831691265,0.010037521831691265,6.605257674152654e-09,2.358943075597697e-11,6.581668543503838e-09,2.1616908725263784e-06,2.1482657874827282e-09,1.946864536250814e-08,73.79855346679688,,3081
,,,,,,,,,,,0.0005,3082
67,0.010041587986052036,0.010037521831691265,0.010037521831691265,1.4483510391016807e-08,2.25672692338863e-11,1.4460945330085906e-08,4.052742497151485e-06,2.1017827478431172e-09,3.842564666456383e-08,72.32278442382812,,3127
,,,,,,,,,,,0.0005,3128
68,0.010039864107966423,0.010037521831691265,0.010037521831691265,7.725274642211843e-09,2.25672692338863e-11,7.702707804924103e-09,2.3355280518444488e-06,2.0617736407047005e-09,2.1293502072694537e-08,70.87652587890625,,3173
,,,,,,,,,,,0.0005,3174
69,0.010041097179055214,0.010037532076239586,0.010037532076239586,1.3237403173604889e-08,2.181357004749085e-11,1.3215590399795474e-08,3.5532552828954067e-06,1.995308362978676e-09,3.3537240540226776e-08,69.45919799804688,,3219
,,,,,,,,,,,0.0005,3220
70,0.010040040127933025,0.01003753300756216,0.01003753300756216,8.995137079637061e-09,2.1448875661689293e-11,8.973685794444464e-09,2.4982000468298793e-06,1.9622554692233507e-09,2.3019749662012146e-08,68.0702133178711,,3265
,,,,,,,,,,,0.0005,3266
71,0.01004088670015335,0.01003753300756216,0.01003753300756216,1.2903002222230953e-08,2.1448875661689293e-11,1.2881552713395195e-08,3.3409933166694827e-06,1.92021376577145e-09,3.148972282929208e-08,66.7090072631836,,3311
,,,,,,,,,,,0.0005,3312
72,0.010039913468062878,0.01003753300756216,0.01003753300756216,8.954526897753112e-09,2.0619559878976013e-11,8.933904283026095e-09,2.3717429940006696e-06,1.8627261955117547e-09,2.185470471260942e-08,65.37503051757812,,3357
,,,,,,,,,,,0.0005,3358
73,0.010040667839348316,0.01003753300756216,0.01003753300756216,1.2430304785482349e-08,2.0358914207263545e-11,1.2409950400638081e-08,3.121500412817113e-06,1.836089724704948e-09,2.9378918853240066e-08,64.06773376464844,,3403
,,,,,,,,,,,0.0005,3404
74,0.010039950720965862,0.010037544183433056,0.010037544183433056,9.358702257600271e-09,2.0358914207263545e-11,9.338341655507065e-09,2.394734337940463e-06,1.8007638713513074e-09,2.2146576128534434e-08,62.78657531738281,,3449
,,,,,,,,,,,0.0005,3450
75,0.01004041638225317,0.010037544183433056,0.010037544183433056,1.1811128075578381e-08,1.962044589298717e-11,1.1791507326108785e-08,2.8615766041184543e-06,1.7444212740969078e-09,2.687135847168065e-08,61.53104782104492,,3495
,,,,,,,,,,,0.00025,3496
76,0.010037938132882118,0.010037544183433056,0.010037544183433056,5.376873390972037e-10,1.9297364053927346e-11,5.183898865723791e-10,3.9166718579508597e-07,1.727220255709483e-09,2.189451064893433e-09,60.30062484741211,,3541
,,,,,,,,,,,0.00025,3542
77,0.010037917643785477,0.010037544183433056,0.010037544183433056,5.912555445242162e-10,1.9297364053927346e-11,5.719581475105429e-10,3.752201394036092e-07,1.7178256594974073e-09,2.0343760009922107e-09,59.09481430053711,,3587
,,,,,,,,,,,0.00025,3588
78,0.010037887841463089,0.010037544183433056,0.010037544183433056,4.5403453219350354e-10,1.9297364053927346e-11,4.3473713517983015e-10,3.408447639685619e-07,1.7062523616218073e-09,1.7021947185114072e-09,57.91312026977539,,3633
,,,,,,,,,,,0.00025,3634
79,0.010037872940301895,0.010037544183433056,0.010037544183433056,4.367349537570675e-10,1.9297364053927346e-11,4.174375012322429e-10,3.2845821351656923e-07,1.6936763103103658e-09,1.590906073545284e-09,56.75505828857422,,3679
,,,,,,,,,,,0.00025,3680
80,0.010037866421043873,0.010037544183433056,0.010037544183433056,4.454802360331911e-10,1.9297364053927346e-11,4.2618278350836647e-10,3.2135559990820184e-07,1.6791856793929583e-09,1.5343700754399947e-09,55.620155334472656,,3725
,,,,,,,,,,,0.00025,3726
81,0.010037869215011597,0.010037544183433056,0.010037544183433056,5.362877919523612e-10,1.9297364053927346e-11,5.16990450449839e-10,3.224436966320354e-07,1.6573112882056762e-09,1.5671256514693255e-09,54.50795364379883,,3771
,,,,,,,,,,,0.00025,3772
82,0.01003787387162447,0.010037544183433056,0.010037544183433056,7.218482478421606e-10,1.9297364053927346e-11,7.025509063396385e-10,3.2941713357104163e-07,1.630539814279075e-09,1.6636314548179598e-09,53.41799545288086,,3817
,,,,,,,,,,,0.00025,3818
83,0.010037878528237343,0.010037544183433056,0.010037544183433056,8.765697057100397e-10,1.8421451863925853e-11,8.581479971070394e-10,3.3364742080266296e-07,1.6100911715000166e-09,1.726383258571218e-09,52.34983825683594,,3863
,,,,,,,,,,,0.00025,3864
84,0.010037874802947044,0.010037549771368504,0.010037549771368504,7.996043271951692e-10,1.8264237344745027e-11,7.813397706613046e-10,3.2251682569039986e-07,1.6027577043331576e-09,1.6224100951589548e-09,51.30303955078125,,3909
,,,,,,,,,,,0.00025,3910
85,0.010037870146334171,0.010037555359303951,0.010037555359303951,7.032930904316004e-10,1.8264237344745027e-11,6.850284783865845e-10,3.1289545177060063e-07,1.5954844112542332e-09,1.5334701286562336e-09,50.27717971801758,,3955
,,,,,,,,,,,0.00025,3956
86,0.010037883184850216,0.010037556290626526,0.010037556290626526,8.535689932642754e-10,1.8264237344745027e-11,8.353046587750157e-10,3.239191812554054e-07,1.5868355518477983e-09,1.6523560297798667e-09,49.2718391418457,,4001
,,,,,,,,,,,0.00025,4002
87,0.010037899017333984,0.010037556290626526,0.010037556290626526,1.0761150859295299e-09,1.8264237344745027e-11,1.0578511400183288e-09,3.387851279512688e-07,1.5770189598640627e-09,1.8108320398724231e-09,48.28660202026367,,4047
,,,,,,,,,,,0.00025,4048
88,0.010037891566753387,0.010037556290626526,0.010037556290626526,1.0829435126424869e-09,1.8264237344745027e-11,1.0646796777535883e-09,3.367925955899409e-07,1.5654698648503995e-09,1.8024557402185337e-09,47.32107162475586,,4093
,,,,,,,,,,,0.00025,4094
89,0.010037886910140514,0.010037556290626526,0.010037556290626526,9.69034186226736e-10,1.8264237344745027e-11,9.507699072486275e-10,3.281055569459568e-07,1.5531137487201363e-09,1.7279420116977917e-09,46.37485122680664,,4139
,,,,,,,,,,,0.00025,4140
90,0.010037906467914581,0.010037556290626526,0.010037556290626526,1.1962228985140655e-09,1.8264237344745027e-11,1.177958619535957e-09,3.4739093734970083e-07,1.5394391317258282e-09,1.934469695541452e-09,45.44755172729492,,4185
,,,,,,,,,,,0.00025,4186
91,0.010037925094366074,0.010037556290626526,0.010037556290626526,1.4965078065642956e-09,1.8264237344745027e-11,1.478243971675397e-09,3.670624835194758e-07,1.5174456136080039e-09,2.1531794125451142e-09,44.53880310058594,,4231
,,,,,,,,,,,0.00025,4232
92,0.010037914849817753,0.010037556290626526,0.010037556290626526,1.5010598319875612e-09,1.8264237344745027e-11,1.4827959970986626e-09,3.558913590495649e-07,1.4922086899460396e-09,2.0667048072908756e-09,43.64822769165039,,4277
,,,,,,,,,,,0.00025,4278
93,0.010037870146334171,0.010037556290626526,0.010037556290626526,1.0487229973321632e-09,1.736873839197628e-11,1.03135389117881e-09,3.0994365829428716e-07,1.4744369059016549e-09,1.6249988021854733e-09,42.77546310424805,,4323
,,,,,,,,,,,0.00025,4324
94,0.01003784965723753,0.010037556290626526,0.010037556290626526,8.10478351098709e-10,1.7259530610269636e-11,7.932186574244326e-10,2.905013900544873e-07,1.4674370607536957e-09,1.4375761692164701e-09,41.9201545715332,,4369
,,,,,,,,,,,0.00025,4370
95,0.010037851519882679,0.010037556290626526,0.010037556290626526,7.87445775252138e-10,1.7259530610269636e-11,7.701860815778616e-10,2.929472202595207e-07,1.4607586251713656e-09,1.4687139282543171e-09,41.08195495605469,,4415
,,,,,,,,,,,0.00025,4416
96,0.010037861764431,0.010037556290626526,0.010037556290626526,8.540765317199828e-10,1.7259530610269636e-11,8.368167825345552e-10,3.0125306693662424e-07,1.452890696640452e-09,1.5596398617034879e-09,40.26051330566406,,4461
,,,,,,,,,,,0.00025,4462
